bird_y,bird_velocity,pipe_x,pipe_height,action
0.5153374233128835,1.0,1.0,0.8579234972677596,1
0.5153374233128835,1.0,1.0,0.8579234972677596,0
0.5030674846625767,0.0,0.9893617021276595,0.8579234972677596,1
0.523517382413088,1.0,0.9893617021276595,0.8579234972677596,0
0.49079754601226994,0.0,0.978723404255319,0.8579234972677596,1
0.5419222903885481,1.0,0.978723404255319,0.8579234972677596,0
0.4785276073619632,0.0,0.9680851063829787,0.8579234972677596,1
0.5637355146557601,1.0,0.9680851063829787,0.8579234972677596,0
0.46625766871165647,0.0,0.9574468085106382,0.8579234972677596,1
0.5855487389229721,1.0,0.9574468085106382,0.8579234972677596,0
0.4539877300613497,0.0,0.9468085106382977,0.8579234972677596,1
0.6073619631901841,1.0,0.9468085106382977,0.8579234972677596,0
0.44171779141104295,0.0,0.9361702127659575,0.8579234972677596,1
0.6291751874573961,1.0,0.9361702127659575,0.8579234972677596,0
0.6291751874573961,1.0,0.9361702127659575,0.8579234972677596,1
0.4294478527607362,0.0,0.925531914893617,0.8579234972677596,1
0.6509884117246081,1.0,0.925531914893617,0.8579234972677596,0
0.6169052488070893,0.0,0.925531914893617,0.8579234972677596,0
0.4171779141104294,0.0,0.9148936170212765,0.8579234972677596,1
0.6728016359918201,1.0,0.9148936170212765,0.8579234972677596,0
0.5964553510565781,0.0,0.9148936170212765,0.8579234972677596,0
0.4049079754601227,0.0,0.9042553191489362,0.8579234972677596,1
0.6946148602590321,1.0,0.9042553191489362,0.8579234972677596,0
0.5719154737559645,0.0,0.9042553191489362,0.8579234972677596,0
0.39263803680981596,0.0,0.8936170212765957,0.8579234972677596,1
0.7164280845262441,1.0,0.8936170212765957,0.8579234972677596,0
0.547375596455351,0.0,0.8936170212765957,0.8579234972677596,0
0.3803680981595092,0.0,0.8829787234042552,0.8579234972677596,1
0.7382413087934561,1.0,0.8829787234042552,0.8579234972677596,0
0.5269256987048399,0.0,0.8829787234042552,0.8579234972677596,0
0.36809815950920244,0.0,0.8723404255319149,0.8579234972677596,1
0.7600545330606681,1.0,0.8723404255319149,0.8579234972677596,0
0.5146557600545331,0.0,0.8723404255319149,0.8579234972677596,0
0.3558282208588957,0.0,0.8617021276595744,0.8579234972677596,1
0.78186775732788,1.0,0.8617021276595744,0.8579234972677596,0
0.5146557600545331,0.0,0.8617021276595744,0.8579234972677596,0
0.34355828220858897,0.0,0.8510638297872339,0.8579234972677596,1
0.803680981595092,1.0,0.8510638297872339,0.8579234972677596,0
0.5310156782549421,0.0,0.8510638297872339,0.8579234972677596,0
0.3312883435582822,0.0,0.8404255319148937,0.8579234972677596,1
0.825494205862304,1.0,0.8404255319148937,0.8579234972677596,0
0.5528289025221541,0.0,0.8404255319148937,0.8579234972677596,0
0.31901840490797545,0.0,0.8297872340425532,0.8579234972677596,1
0.847307430129516,1.0,0.8297872340425532,0.8579234972677596,0
0.5746421267893661,0.0,0.8297872340425532,0.8579234972677596,0
0.3067484662576687,0.0,0.8191489361702127,0.8579234972677596,1
0.869120654396728,1.0,0.8191489361702127,0.8579234972677596,0
0.5964553510565781,0.0,0.8191489361702127,0.8579234972677596,0
0.294478527607362,0.0,0.8085106382978724,0.8579234972677596,1
0.89093387866394,1.0,0.8085106382978724,0.8579234972677596,0
0.6182685753237901,0.0,0.8085106382978724,0.8579234972677596,0
0.28220858895705525,0.0,0.7978723404255319,0.8579234972677596,1
0.912747102931152,1.0,0.7978723404255319,0.8579234972677596,0
0.6400817995910021,0.0,0.7978723404255319,0.8579234972677596,1
0.26993865030674846,0.0,0.7872340425531914,0.8579234972677596,1
0.934560327198364,1.0,0.7872340425531914,0.8579234972677596,0
0.6278118609406953,0.0,0.7872340425531914,0.8579234972677596,1
0.25766871165644173,0.0,0.7765957446808509,0.8579234972677596,1
0.956373551465576,1.0,0.7765957446808509,0.8579234972677596,0
0.6155419222903885,0.0,0.7765957446808509,0.8579234972677596,0
0.245398773006135,0.0,0.7659574468085106,0.8579234972677596,1
0.978186775732788,1.0,0.7659574468085106,0.8579234972677596,0
0.5950920245398773,0.0,0.7659574468085106,0.8579234972677596,0
0.2331288343558282,0.0,0.7553191489361701,0.8579234972677596,1
0.5705521472392638,0.0,0.7553191489361701,0.8579234972677596,0
0.22085889570552147,0.0,0.7446808510638296,0.8579234972677596,1
0.5460122699386503,0.0,0.7446808510638296,0.8579234972677596,0
0.20858895705521474,0.0,0.7340425531914894,0.8579234972677596,1
0.5255623721881391,0.0,0.7340425531914894,0.8579234972677596,0
0.196319018404908,0.0,0.7234042553191489,0.8579234972677596,0
0.196319018404908,0.0,0.7234042553191489,0.8579234972677596,1
0.5132924335378324,0.0,0.7234042553191489,0.8579234972677596,0
0.17586912065439675,0.0,0.7127659574468086,0.8579234972677596,0
0.18404907975460122,0.0,0.7127659574468086,0.8579234972677596,1
0.5132924335378324,0.0,0.7127659574468086,0.8579234972677596,0
0.15132924335378323,0.0,0.7021276595744681,0.8579234972677596,0
0.17177914110429449,0.0,0.7021276595744681,0.8579234972677596,1
0.5296523517382413,0.0,0.7021276595744681,0.8579234972677596,0
0.12678936605316976,0.0,0.6914893617021276,0.8579234972677596,0
0.15950920245398775,0.0,0.6914893617021276,0.8579234972677596,0
0.15950920245398775,0.0,0.6914893617021276,0.8579234972677596,1
0.5514655760054533,0.0,0.6914893617021276,0.8579234972677596,0
0.10633946830265849,0.0,0.6808510638297873,0.8579234972677596,0
0.1390593047034765,0.0,0.6808510638297873,0.8579234972677596,0
0.147239263803681,0.0,0.6808510638297873,0.8579234972677596,1
0.5732788002726653,0.0,0.6808510638297873,0.8579234972677596,0
0.09406952965235174,0.0,0.6702127659574468,0.8579234972677596,0
0.11451942740286299,0.0,0.6702127659574468,0.8579234972677596,0
0.13496932515337423,0.0,0.6702127659574468,0.8579234972677596,1
0.5950920245398773,0.0,0.6702127659574468,0.8579234972677596,0
0.09406952965235174,0.0,0.6595744680851063,0.8579234972677596,0
0.08997955010224949,0.0,0.6595744680851063,0.8579234972677596,0
0.12269938650306748,0.0,0.6595744680851063,0.8579234972677596,1
0.6169052488070893,0.0,0.6595744680851063,0.8579234972677596,0
0.11042944785276074,0.0,0.6489361702127661,0.8579234972677596,0
0.06952965235173825,0.0,0.6489361702127661,0.8579234972677596,0
0.11042944785276074,0.0,0.6489361702127661,0.8579234972677596,1
0.6387184730743013,0.0,0.6489361702127661,0.8579234972677596,1
0.13224267211997276,0.0,0.6382978723404256,0.8579234972677596,0
0.0572597137014315,0.0,0.6382978723404256,0.8579234972677596,0
0.09815950920245399,0.0,0.6382978723404256,0.8579234972677596,1
0.6264485344239945,0.0,0.6382978723404256,0.8579234972677596,1
0.15405589638718475,0.0,0.6276595744680851,0.8579234972677596,0
0.0572597137014315,0.0,0.6276595744680851,0.8579234972677596,0
0.08588957055214724,0.0,0.6276595744680851,0.8579234972677596,1
0.6141785957736878,0.0,0.6276595744680851,0.8579234972677596,0
0.17586912065439675,0.0,0.6170212765957448,0.8579234972677596,0
0.0736196319018405,0.0,0.6170212765957448,0.8579234972677596,0
0.0736196319018405,0.0,0.6170212765957448,0.8579234972677596,1
0.5937286980231765,0.0,0.6170212765957448,0.8579234972677596,0
0.19768234492160874,0.0,0.6063829787234043,0.8579234972677596,0
0.09543285616905249,0.0,0.6063829787234043,0.8579234972677596,0
0.06134969325153375,0.0,0.6063829787234043,0.8579234972677596,1
0.569188820722563,0.0,0.6063829787234043,0.8579234972677596,0
0.21949556918882074,0.0,0.5957446808510638,0.8579234972677596,1
0.11724608043626449,0.0,0.5957446808510638,0.8579234972677596,0
0.049079754601226995,0.0,0.5957446808510638,0.8579234972677596,1
0.5446489434219496,0.0,0.5957446808510638,0.8579234972677596,0
0.207225630538514,0.0,0.5851063829787233,0.8579234972677596,0
0.1390593047034765,0.0,0.5851063829787233,0.8579234972677596,0
0.03680981595092025,0.0,0.5851063829787233,0.8579234972677596,1
0.5241990456714384,0.0,0.5851063829787233,0.8579234972677596,0
0.18677573278800275,0.0,0.574468085106383,0.8579234972677596,0
0.1608725289706885,0.0,0.574468085106383,0.8579234972677596,0
0.0245398773006135,0.0,0.574468085106383,0.8579234972677596,1
0.5119291070211316,0.0,0.574468085106383,0.8579234972677596,0
0.16223585548738922,0.0,0.5638297872340425,0.8579234972677596,0
0.18268575323790048,0.0,0.5638297872340425,0.8579234972677596,1
0.01226993865030675,0.0,0.5638297872340425,0.8579234972677596,1
0.5119291070211316,0.0,0.5638297872340425,0.8579234972677596,0
0.13769597818677576,0.0,0.553191489361702,0.8579234972677596,0
0.17041581458759375,0.0,0.553191489361702,0.8579234972677596,0
0.5282890252215406,0.0,0.553191489361702,0.8579234972677596,0
0.11724608043626449,0.0,0.5425531914893618,0.8579234972677596,0
0.1499659168370825,0.0,0.5425531914893618,0.8579234972677596,0
0.5501022494887525,0.0,0.5425531914893618,0.8579234972677596,0
0.10497614178595774,0.0,0.5319148936170213,0.8579234972677596,0
0.125426039536469,0.0,0.5319148936170213,0.8579234972677596,0
0.5719154737559645,0.0,0.5319148936170213,0.8579234972677596,0
0.10497614178595774,0.0,0.5212765957446808,0.8579234972677596,0
0.10088616223585549,0.0,0.5212765957446808,0.8579234972677596,0
0.5937286980231765,0.0,0.5212765957446808,0.8579234972677596,0
0.12133605998636673,0.0,0.5106382978723405,0.8579234972677596,0
0.08043626448534424,0.0,0.5106382978723405,0.8579234972677596,0
0.6155419222903885,0.0,0.5106382978723405,0.8579234972677596,0
0.14314928425357876,0.0,0.5,0.8579234972677596,0
0.0681663258350375,0.0,0.5,0.8579234972677596,0
0.6373551465576005,0.0,0.5,0.8579234972677596,1
0.16496250852079075,0.0,0.48936170212765956,0.8579234972677596,0
0.0681663258350375,0.0,0.48936170212765956,0.8579234972677596,0
0.6250852079072938,0.0,0.48936170212765956,0.8579234972677596,1
0.18677573278800275,0.0,0.4787234042553192,0.8579234972677596,0
0.0845262440354465,0.0,0.4787234042553192,0.8579234972677596,0
0.612815269256987,0.0,0.4787234042553192,0.8579234972677596,0
0.20858895705521474,0.0,0.4680851063829787,0.8579234972677596,1
0.10633946830265849,0.0,0.4680851063829787,0.8579234972677596,0
0.5923653715064758,0.0,0.4680851063829787,0.8579234972677596,0
0.196319018404908,0.0,0.4574468085106383,0.8579234972677596,0
0.1281526925698705,0.0,0.4574468085106383,0.8579234972677596,0
0.5678254942058624,0.0,0.4574468085106383,0.8579234972677596,0
0.17586912065439675,0.0,0.4468085106382979,0.8579234972677596,0
0.1499659168370825,0.0,0.4468085106382979,0.8579234972677596,0
0.5432856169052488,0.0,0.4468085106382979,0.8579234972677596,0
0.15132924335378323,0.0,0.4361702127659574,0.8579234972677596,0
0.17177914110429449,0.0,0.4361702127659574,0.8579234972677596,1
0.5228357191547376,0.0,0.4361702127659574,0.8579234972677596,0
0.12678936605316976,0.0,0.425531914893617,0.8579234972677596,0
0.15950920245398775,0.0,0.425531914893617,0.8579234972677596,0
0.5105657805044308,0.0,0.425531914893617,0.8579234972677596,0
0.10633946830265849,0.0,0.41489361702127664,0.8579234972677596,0
0.1390593047034765,0.0,0.41489361702127664,0.8579234972677596,0
0.5105657805044308,0.0,0.41489361702127664,0.8579234972677596,0
0.09406952965235174,0.0,0.40425531914893614,0.8579234972677596,0
0.11451942740286299,0.0,0.40425531914893614,0.8579234972677596,0
0.5269256987048399,0.0,0.40425531914893614,0.8579234972677596,0
0.09406952965235174,0.0,0.39361702127659576,0.8579234972677596,0
0.08997955010224949,0.0,0.39361702127659576,0.8579234972677596,0
0.5487389229720518,0.0,0.39361702127659576,0.8579234972677596,0
0.11042944785276074,0.0,0.3829787234042554,0.8579234972677596,0
0.06952965235173825,0.0,0.3829787234042554,0.8579234972677596,0
0.5705521472392638,0.0,0.3829787234042554,0.8579234972677596,0
0.13224267211997276,0.0,0.3723404255319149,0.8579234972677596,0
0.0572597137014315,0.0,0.3723404255319149,0.8579234972677596,0
0.5923653715064758,0.0,0.3723404255319149,0.8579234972677596,0
